Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Hematoxylin OD mean	Nucleus: Hematoxylin OD sum	Nucleus: Hematoxylin OD std dev	Nucleus: Hematoxylin OD max	Nucleus: Hematoxylin OD min	Nucleus: Hematoxylin OD range	Nucleus: Eosin OD mean	Nucleus: Eosin OD sum	Nucleus: Eosin OD std dev	Nucleus: Eosin OD max	Nucleus: Eosin OD min	Nucleus: Eosin OD range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Hematoxylin OD mean	Cell: Hematoxylin OD std dev	Cell: Hematoxylin OD max	Cell: Hematoxylin OD min	Cell: Eosin OD mean	Cell: Eosin OD std dev	Cell: Eosin OD max	Cell: Eosin OD min	Cytoplasm: Hematoxylin OD mean	Cytoplasm: Hematoxylin OD std dev	Cytoplasm: Hematoxylin OD max	Cytoplasm: Hematoxylin OD min	Cytoplasm: Eosin OD mean	Cytoplasm: Eosin OD std dev	Cytoplasm: Eosin OD max	Cytoplasm: Eosin OD min	Nucleus/Cell area ratio
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1822.1	1171.4	25.02	22.0977	0.6439	7.5306	4.9912	0.8154	0.7644	216.3281	0.2237	1.3257	0.2803	1.0454	0.0474	13.4131	0.0841	0.2481	-0.2643	0.5124	74.43	33.0594	0.8558	11.6581	8.5121	0.6716	0.3563	0.3642	1.3257	-0.1398	0.1632	0.1194	0.396	-0.2643	0.1448	0.2106	1.0062	-0.1398	0.2232	0.0861	0.396	-0.1004	0.3344
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2084.6	1171.5	39.78	29.0189	0.5936	11.283	5.5446	0.8818	0.5335	236.324	0.1296	0.8	0.211	0.589	0.1639	72.5883	0.0537	0.299	0.0091	0.29	104.4	42.7837	0.7167	16.5704	8.4632	0.8941	0.3003	0.2286	0.8	-0.1031	0.2366	0.0781	0.3859	0.0091	0.1574	0.1423	0.5776	-0.1031	0.2812	0.0534	0.3859	0.0856	0.3775
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2129.7	1170.2	21.96	20.2268	0.6745	8.1339	3.4685	0.9134	0.4159	103.9633	0.1889	0.8669	-0.007	0.8738	0.098	24.5013	0.0768	0.297	-0.1037	0.4007	74.97	32.4081	0.897	11.2647	8.215	0.6684	0.1338	0.2238	0.8669	-0.126	0.1506	0.0863	0.3603	-0.1037	0.013	0.087	0.3701	-0.126	0.1731	0.0802	0.3603	-0.1025	0.2946
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2167	1168.4	11.7	13.215	0.8419	4.4561	3.5127	0.5495	0.4342	58.1783	0.0713	0.5739	0.2468	0.3271	0.1784	23.9121	0.0394	0.2648	0.085	0.1798	43.83	24.6185	0.9088	8.2195	7.1035	0.2821	0.2268	0.1769	0.5739	-0.0504	0.2468	0.0642	0.3833	0.085	0.1495	0.1379	0.5144	-0.0504	0.2723	0.0518	0.3833	0.1183	0.2652
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2159.4	1174.1	58.41	34.1002	0.6312	12.077	7.499	0.8106	0.6671	434.3132	0.0944	0.9342	0.4429	0.4913	0.1159	75.4748	0.0378	0.2413	0.0136	0.2277	103.77	39.8707	0.8203	13.0492	10.6997	0.5307	0.5519	0.1819	0.9342	-0.0349	0.1456	0.0584	0.35	0.0046	0.4035	0.1585	0.7929	-0.0349	0.1838	0.0581	0.35	0.0046	0.5648
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1812.3	1170.8	14.85	15.0913	0.8194	5.4037	3.9368	0.6709	0.8717	148.1957	0.2462	1.4352	0.3094	1.1258	0.0159	2.7	0.0813	0.2246	-0.1867	0.4113	42.66	26.1424	0.7844	9.587	6.424	0.8017	0.3706	0.4251	1.4352	-0.1334	0.1432	0.1309	0.3998	-0.1867	0.0939	0.1775	0.6604	-0.1334	0.2135	0.0952	0.3998	-0.0238	0.3493
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1853.2	1170	17.37	18.4095	0.6441	6.7375	4.1207	0.8522	0.4597	90.0983	0.2583	1.0818	0.026	1.0558	0.0914	17.9165	0.0849	0.3336	-0.068	0.4016	67.41	31.7051	0.8427	11.5838	8.5003	0.714	0.1215	0.259	1.0818	-0.1543	0.1952	0.1107	0.4402	-0.068	0.0021	0.1122	0.4059	-0.1543	0.2318	0.0944	0.4402	-0.0439	0.2571
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1882.7	1173.4	26.1	21.3473	0.7197	8.827	4.3609	0.8884	0.6086	177.7054	0.1628	0.8959	0.2286	0.6673	0.1318	38.474	0.048	0.2331	-0.0004	0.2335	93.42	36.1494	0.8984	13.6855	9.6024	0.6955	0.2582	0.2631	0.8959	-0.1223	0.1753	0.0715	0.361	-0.0615	0.1216	0.1388	0.5139	-0.1223	0.1922	0.072	0.361	-0.0615	0.2763
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2045.8	1172.1	24.48	19.2869	0.827	7.2156	4.581	0.7775	0.5681	156.7918	0.1627	0.8063	0.1279	0.6784	0.165	45.5385	0.0615	0.3576	0.0561	0.3015	84.06	34.4098	0.8921	12.9998	8.5712	0.7466	0.1813	0.2867	0.8063	-0.1573	0.2439	0.1147	0.4927	-0.0336	0.0195	0.1293	0.4613	-0.1573	0.2769	0.1157	0.4927	-0.0336	0.2908
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1721.3	1171.8	13.5	14.2156	0.8395	5.5967	3.1401	0.8224	0.8886	135.9561	0.4096	1.7294	0.1056	1.6238	-0.1077	-16.4762	0.1814	0.2564	-0.6242	0.8806	54.9	27.9707	0.8818	9.3162	8.1586	0.4319	0.2907	0.4392	1.7294	-0.1561	0.0758	0.1902	0.4415	-0.6242	0.0914	0.2059	1.1352	-0.1561	0.1369	0.1496	0.4415	-0.1522	0.2405
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1771	1169.7	9.9	11.7873	0.8954	4.3519	2.8076	0.7592	0.4324	48.8634	0.174	0.9258	0.1065	0.8193	0.1535	17.3492	0.0711	0.2544	-0.0842	0.3386	31.77	22.1538	0.8134	8.4818	5.0912	0.781	0.1755	0.2155	0.9258	-0.1146	0.2424	0.0832	0.3872	-0.0842	0.056	0.0947	0.6794	-0.1146	0.2838	0.0491	0.3872	0.0076	0.3161
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1844.2	1171.4	25.11	19.6433	0.8178	6.8287	4.6205	0.7682	0.6385	181.3301	0.2435	1.1436	0.2258	0.9178	0.0799	22.6892	0.0799	0.2239	-0.1681	0.3919	95.85	35.9396	0.9325	12.475	10.4762	0.54	0.1971	0.3061	1.1436	-0.1172	0.1731	0.0907	0.3716	-0.1681	0.038	0.1025	0.3475	-0.1172	0.2067	0.0681	0.3716	-0.0289	0.258
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1866.3	1171.2	15.03	15.2542	0.8117	5.5748	3.664	0.7784	0.8202	137.7938	0.2827	1.4407	0.302	1.1386	-0.0006	-0.0996	0.101	0.227	-0.2926	0.5196	39.33	24.3442	0.834	8.3507	6.9992	0.3137	0.3577	0.4235	1.4407	-0.1146	0.1193	0.1355	0.3504	-0.2926	0.072	0.1637	0.7064	-0.1146	0.1934	0.095	0.3504	-0.1454	0.3689
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2145.3	1171.6	29.43	24.5452	0.6139	9.4595	5.1225	0.8605	0.7482	248.3908	0.188	1.2217	0.4593	0.7624	0.0733	24.3492	0.0802	0.2442	-0.2473	0.4915	70.11	31.4775	0.8892	11.4034	8.1037	0.636	0.5509	0.2488	1.2217	-0.0634	0.1343	0.0887	0.3333	-0.2473	0.4059	0.1783	1.0149	-0.0634	0.1791	0.0647	0.3333	-0.1949	0.4176
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2117.9	1172.3	23.13	19.8894	0.7348	7.4252	4.8617	0.7657	0.1998	52.3394	0.0866	0.4867	0.0279	0.4588	0.1774	46.4762	0.0456	0.2919	0.0389	0.253	99.45	36.6549	0.9301	13.3116	9.5412	0.6942	0.0364	0.1149	0.4867	-0.1235	0.2073	0.063	0.3676	-0.0152	-0.0141	0.0644	0.2104	-0.1235	0.2166	0.0648	0.3676	-0.0152	0.2323
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1942	1172.8	38.34	27.5452	0.635	10.4219	5.7015	0.8561	0.2282	97.2011	0.073	0.4251	0.0711	0.354	0.2173	92.5809	0.0349	0.2952	0.1109	0.1843	124.2	45.1066	0.7671	16.4897	10.9023	0.7327	0.1101	0.1091	0.4251	-0.1103	0.2259	0.0518	0.3304	0.0222	0.0579	0.0769	0.3694	-0.1103	0.2297	0.0573	0.3304	0.0222	0.307
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2014.6	1175.1	27.45	21.3316	0.7581	8.4891	4.2826	0.8705	0.5316	163.7438	0.1464	0.7847	0.1924	0.5923	0.1561	48.0752	0.0438	0.2525	0.0449	0.2076	86.22	35.0821	0.8803	13.2236	8.7214	0.7352	0.219	0.2478	0.7847	-0.1297	0.2262	0.0726	0.4295	0.0449	0.072	0.1124	0.4546	-0.1297	0.2592	0.0587	0.4295	0.0731	0.3126
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1709.3	1171.4	13.32	13.2923	0.9474	4.3397	4.0858	0.1626	0.7001	105.7201	0.2293	1.0295	0.1935	0.8359	0.0345	5.2066	0.0995	0.27	-0.2409	0.511	50.76	26.8025	0.8879	9.3413	7.2962	0.5659	0.2044	0.3401	1.0295	-0.1168	0.1475	0.1055	0.3585	-0.2409	0.0244	0.1298	0.9	-0.1168	0.1885	0.0726	0.3585	-0.205	0.2596
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	1766.8	1175.1	30.42	25.7734	0.5755	9.6015	5.0231	0.8479	0.1525	51.7058	0.0372	0.2642	0.0666	0.1976	0.3113	105.5379	0.0206	0.3697	0.2452	0.1244	103.86	40.266	0.805	15.5468	9.7147	0.8093	0.0758	0.0914	0.2714	-0.1328	0.3078	0.0499	0.4197	0.0225	0.0439	0.0883	0.2714	-0.1328	0.3064	0.0578	0.4197	0.0225	0.2938
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1776.5	1172.9	14.94	15.9066	0.742	6.5077	3.0122	0.8817	0.6087	102.8767	0.2049	1.1781	0.2203	0.9578	0.0442	7.4631	0.0766	0.2383	-0.1925	0.4308	33.3	22.5337	0.8241	8.9583	5.7404	0.7606	0.3205	0.3162	1.1781	-0.1268	0.1569	0.1328	0.3897	-0.1925	0.0818	0.1483	0.5674	-0.1268	0.2503	0.09	0.3897	-0.0159	0.4447
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1829.6	1173.7	19.44	19.5818	0.6371	7.0565	4.7524	0.7994	0.6888	150.8399	0.2241	1.1289	0.2305	0.8984	0.0725	15.8757	0.0787	0.2643	-0.0924	0.3567	53.91	31.9337	0.6643	12.3589	7.4049	0.8376	0.2747	0.371	1.1289	-0.1356	0.1577	0.1051	0.391	-0.1244	0.0386	0.184	0.847	-0.1356	0.2063	0.0856	0.391	-0.1244	0.3556
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1799.8	1173.9	15.12	16.0102	0.7413	6.1842	3.1292	0.8676	0.574	98.1624	0.1989	0.9879	0.0454	0.9425	0.1	17.0973	0.0677	0.2606	-0.08	0.3406	50.49	29.3089	0.7386	11.7763	6.4305	0.8331	0.2104	0.3146	0.9879	-0.1267	0.1868	0.0831	0.3456	-0.08	0.0522	0.2054	0.8193	-0.1267	0.2245	0.0568	0.3456	0.0185	0.2958
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1872.7	1174.4	20.79	17.2059	0.8825	5.7396	4.9826	0.4223	0.6057	141.1326	0.235	1.05	0.0851	0.9649	0.0428	9.9706	0.09	0.2194	-0.1735	0.3929	80.01	34.457	0.8468	11.5502	9.7138	0.4565	0.1382	0.3097	1.05	-0.1128	0.152	0.0887	0.3104	-0.1735	-0.0277	0.0726	0.3248	-0.1128	0.1907	0.0454	0.3104	0.0394	0.2592
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1701.9	1173.9	18.63	16.7239	0.837	5.6194	4.7447	0.4891	0.7301	155.5017	0.247	1.4156	0.2907	1.1249	0.0601	12.8022	0.1007	0.276	-0.1896	0.4656	55.26	27.8621	0.8945	9.4002	7.9162	0.4647	0.2912	0.3709	1.4156	-0.1219	0.1609	0.1069	0.3605	-0.1896	0.0603	0.152	0.5679	-0.1219	0.2139	0.0628	0.3605	0.0164	0.3339
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2173.8	1173.8	21.6	16.9822	0.9412	5.7703	5.0806	0.3809	0.4702	115.1952	0.1096	0.6566	0.2301	0.4265	0.139	34.0603	0.07	0.2562	-0.0773	0.3335	68.22	30.2874	0.9345	10.1117	8.7	0.3866	0.2701	0.1693	0.6566	-0.0617	0.2022	0.0701	0.3507	-0.0773	0.1756	0.0932	0.4602	-0.0617	0.232	0.0465	0.3507	0.1172	0.3144
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1668.4	1174.8	27.9	26.0551	0.5165	8.8028	5.5094	0.811	0.5742	180.8666	0.2276	1.0762	0.0735	1.0026	0.0879	27.7026	0.0697	0.2823	-0.0861	0.3683	90.99	37.7945	0.8005	12.812	10.1876	0.5648	0.2425	0.2734	1.0762	-0.1294	0.0998	0.0793	0.4061	-0.1204	0.0931	0.1149	0.5797	-0.1294	0.1052	0.0827	0.4061	-0.1204	0.3097
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1789.2	1175.1	22.59	19.1602	0.7733	7.132	4.2347	0.8247	0.6472	165.0414	0.1937	1.1397	0.1975	0.9421	0.0706	17.9927	0.0667	0.2373	-0.1217	0.359	63.27	29.879	0.8906	10.1445	8.6061	0.5113	0.3081	0.3034	1.1397	-0.122	0.1571	0.1016	0.3494	-0.1217	0.1172	0.1467	0.4875	-0.122	0.2058	0.084	0.3494	-0.0581	0.3592
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1951.6	1173.8	12.24	13.1458	0.8901	5.0264	3.2739	0.7646	0.2702	37.8278	0.1315	0.5262	-0.0612	0.5874	0.1634	22.8775	0.056	0.2946	0.0261	0.2684	57.69	28.1027	0.9179	9.894	7.596	0.5716	0.0529	0.1492	0.5262	-0.1179	0.2249	0.0634	0.3511	0.0261	-0.0074	0.0829	0.3218	-0.1179	0.2419	0.0542	0.3511	0.0946	0.2093
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2166.7	1174.4	10.17	12.1901	0.86	4.0744	3.3625	0.3537	0.5058	59.6836	0.0574	0.6437	0.3935	0.2502	0.1449	17.1017	0.0287	0.2067	0.0828	0.1239	24.39	18.8485	0.8627	6.5887	5.1869	0.4576	0.4357	0.0953	0.6437	0.1372	0.168	0.0399	0.3049	0.0828	0.383	0.0836	0.5578	0.1372	0.1854	0.0383	0.3049	0.099	0.421
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2183.3	1176.3	44.01	28.0077	0.705	9.9184	6.1134	0.8274	0.484	238.1202	0.0845	0.7179	0.245	0.4729	0.1644	80.8967	0.0437	0.2999	0.0594	0.2405	102.15	39.0402	0.8422	13.5798	10.3489	0.4773	0.2968	0.1917	0.7179	-0.0173	0.2149	0.0682	0.3703	0.0513	0.1548	0.1116	0.5881	-0.0173	0.2531	0.0578	0.3703	0.0513	0.4277
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2078.7	1174.5	19.62	17.5159	0.8036	6.072	4.3609	0.6936	0.5277	116.0915	0.0928	0.7536	0.2875	0.4661	0.176	38.715	0.0392	0.2682	0.0754	0.1929	49.95	26.938	0.865	10.3251	6.5704	0.7584	0.333	0.1953	0.7536	-0.0142	0.2423	0.0699	0.3844	0.0754	0.2059	0.1283	0.4902	-0.0142	0.2856	0.0482	0.3844	0.1259	0.3933
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2105.2	1174.7	15.93	15.3097	0.8541	5.7422	3.7554	0.7847	0.529	94.6936	0.3188	1.3109	-0.0958	1.4068	0.0534	9.5624	0.0965	0.3485	-0.1724	0.5208	71.64	32.094	0.874	11.5811	8.419	0.7228	0.1338	0.2667	1.3109	-0.1319	0.0742	0.1228	0.427	-0.1724	0.0203	0.0685	0.2369	-0.1319	0.0801	0.1288	0.427	-0.092	0.2169
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1807.6	1175.9	15.39	15.5925	0.7955	5.919	3.2696	0.846	0.6265	110.8885	0.2555	1.1798	0.0703	1.1096	0.0811	14.3631	0.0883	0.2653	-0.1066	0.3718	41.67	24.1263	0.8996	8.5955	6.7421	0.593	0.2486	0.3584	1.1798	-0.1423	0.2036	0.1247	0.4094	-0.1066	0.0204	0.1677	0.6002	-0.1423	0.2776	0.0755	0.4094	-0.0033	0.3652
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1861.8	1174.9	13.32	13.5541	0.9111	4.8225	3.5553	0.6993	0.8268	124.8514	0.2743	1.4071	0.2509	1.1562	-0.0108	-1.635	0.0946	0.196	-0.3131	0.509	45.09	25.8505	0.8479	9.7297	5.6365	0.8035	0.2457	0.4176	1.4071	-0.1103	0.1371	0.1216	0.3452	-0.3131	-0.0021	0.1045	0.3665	-0.1103	0.2001	0.063	0.3452	0.0214	0.2856
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1653.4	1175.9	14.67	14.0542	0.9333	4.7645	4.0309	0.5894	0.8817	146.365	0.3181	1.592	0.1869	1.4052	-0.005	-0.8271	0.1093	0.2273	-0.272	0.4993	48.33	26.2706	0.88	9.2245	7.3295	0.4905	0.3979	0.4228	1.592	-0.107	0.0358	0.139	0.3868	-0.4785	0.1826	0.2504	1.1859	-0.107	0.0539	0.1468	0.3868	-0.4785	0.293
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1713.7	1175.8	9.63	11.4853	0.9174	4.0724	3.1702	0.5322	0.5846	66.0637	0.2398	1.0382	-0.012	1.0501	0.1057	11.9483	0.0657	0.2913	-0.0661	0.3574	50.22	26.9399	0.8695	9.5806	6.5386	0.7268	0.1107	0.285	1.0382	-0.1442	0.2159	0.101	0.4028	-0.0661	-0.0086	0.128	0.4633	-0.1442	0.2436	0.0887	0.4028	-0.0345	0.1895
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1781.6	1176.7	23.49	19.4802	0.7779	6.4874	5.412	0.5582	0.4599	122.787	0.0582	0.5956	0.2301	0.3654	0.1395	37.2402	0.0369	0.2552	0.0108	0.2443	45	26.9013	0.7814	9.4192	7.3131	0.6242	0.3765	0.1305	0.5956	-0.0322	0.163	0.0561	0.3244	0.0108	0.2841	0.1262	0.5239	-0.0322	0.1891	0.062	0.3244	0.0349	0.5227
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2024.1	1176.3	17.1	17.0745	0.7371	6.683	3.4462	0.8662	0.6305	121.055	0.273	1.2112	0.0396	1.1716	-0.0073	-1.4079	0.1016	0.2572	-0.3064	0.5636	56.25	28.3844	0.8774	9.6053	8.2698	0.4618	0.224	0.3152	1.2112	-0.1034	0.0364	0.1028	0.2907	-0.3064	0.0462	0.0789	0.4293	-0.1034	0.0555	0.0974	0.2907	-0.1039	0.2967
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1726.2	1178.7	25.65	23.9377	0.5625	9.2121	4.2833	0.9105	0.7729	221.0426	0.3829	1.5821	0.07	1.512	0.0337	9.639	0.1492	0.3205	-0.3166	0.6371	87.93	39.2191	0.7184	14.5039	8.5688	0.837	0.2721	0.4173	1.5821	-0.1351	0.1508	0.1394	0.4186	-0.3166	0.0649	0.1971	1.0644	-0.1351	0.1993	0.1013	0.4186	-0.2314	0.2929
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1963.8	1178.8	32.31	24.3754	0.6834	10.3271	4.2675	0.9146	0.581	210.3084	0.223	1.0507	0.1782	0.8725	0.1416	51.2716	0.0611	0.2747	-0.0934	0.3681	107.64	39.8725	0.8508	15.0144	9.7385	0.7153	0.206	0.2858	1.0507	-0.1064	0.2358	0.0795	0.3793	-0.0934	0.0437	0.0906	0.3791	-0.1064	0.2765	0.0442	0.3793	0.1099	0.3015
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2097.4	1174.8	11.34	12.2921	0.9431	4.273	3.5182	0.5004	0.3938	51.199	0.1479	0.7279	0.0869	0.641	0.1029	13.3771	0.068	0.224	-0.0457	0.2696	49.41	26.584	0.8786	9.2432	7.123	0.4668	0.0802	0.2018	0.7279	-0.1224	0.1697	0.0968	0.3451	-0.1234	-0.0166	0.0823	0.3742	-0.1224	0.1903	0.0951	0.3451	-0.1234	0.2274
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2141.4	1178.7	16.38	15.5894	0.847	5.9925	3.6478	0.7821	0.6791	127.6738	0.2086	1.1536	0.1877	0.9659	0.0506	9.5195	0.1019	0.229	-0.2326	0.4615	64.17	29.9295	0.9002	10.0245	8.6455	0.3968	0.3101	0.2791	1.1536	-0.1049	0.2028	0.1208	0.4051	-0.2326	0.1787	0.156	0.8976	-0.1049	0.257	0.0701	0.4051	-0.0809	0.2496
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1814.6	1177.9	18.81	17.7627	0.7492	6.3494	4.3537	0.761	0.6982	147.3116	0.2304	1.2925	0.1714	1.121	0.0375	7.922	0.0897	0.2392	-0.1796	0.4188	64.89	30.8778	0.8553	11.2769	7.7725	0.6856	0.3097	0.3518	1.2925	-0.1319	0.1474	0.1116	0.3609	-0.1796	0.1502	0.2556	1.2581	-0.1319	0.1925	0.0853	0.3609	-0.1012	0.2875
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2073	1178.4	36.81	23.5655	0.833	8.8411	5.526	0.7369	0.5336	217.1603	0.1267	0.8754	0.2504	0.625	0.1802	73.3612	0.0506	0.3028	0.0303	0.2725	82.08	36.9992	0.7535	12.7799	10.1724	0.4658	0.3104	0.2384	0.8754	-0.079	0.2206	0.0722	0.384	0.0166	0.1324	0.1339	0.4923	-0.079	0.2529	0.0707	0.384	0.0166	0.4355
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1854.6	1178.2	28.44	21.7971	0.7522	8.7088	4.4953	0.885	0.5128	163.0804	0.1413	0.8788	0.2317	0.6471	0.081	25.7546	0.0787	0.2346	-0.2384	0.473	72.36	33.9579	0.7885	12.5539	8.1541	0.7763	0.2638	0.2402	0.8788	-0.1106	0.1465	0.0871	0.3204	-0.2384	0.1022	0.1257	0.3736	-0.1106	0.189	0.0625	0.3204	-0.0678	0.3908
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2150.8	1179.1	18.18	17.3523	0.7587	6.7606	3.6328	0.8443	0.5029	103.0967	0.108	0.7343	0.2427	0.4916	0.1601	32.826	0.0424	0.2545	0.0347	0.2198	75.42	33.0385	0.8683	12.4426	8.2375	0.7635	0.3431	0.1952	0.746	-0.063	0.2079	0.0696	0.3731	-0.1277	0.2919	0.1892	0.746	-0.063	0.2232	0.0697	0.3731	-0.1277	0.2366
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2111.6	1178.8	16.11	15.0696	0.8915	4.9982	4.4639	0.3989	0.5448	101.3336	0.294	1.2394	0.0816	1.1577	0.0749	13.9291	0.0735	0.3012	-0.1027	0.4039	69.03	31.2323	0.8893	10.6167	8.8306	0.5192	0.1444	0.276	1.2394	-0.1096	0.1082	0.1024	0.3394	-0.1027	0.0173	0.077	0.2708	-0.1096	0.1188	0.108	0.3394	-0.0589	0.2336
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2129.8	1179.1	31.41	23.9455	0.6884	8.6415	5.8289	0.7783	0.4721	164.7728	0.1627	0.8792	0.1831	0.6961	0.1041	36.3237	0.0779	0.2663	-0.1086	0.3749	89.91	39.7067	0.7166	13.2706	11.3941	0.5195	0.1617	0.2586	0.8792	-0.128	0.1679	0.0977	0.3581	-0.1086	-0.0042	0.0971	0.3811	-0.128	0.202	0.0898	0.3581	-0.0583	0.345
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1689	1178.8	16.92	14.6526	0.9903	4.8624	4.3966	0.3941	0.987	185.5633	0.3077	1.6042	0.4387	1.1655	-0.0418	-7.8667	0.0994	0.2515	-0.2616	0.5132	53.91	28.4672	0.836	9.7856	8.3546	0.2365	0.3558	0.4691	1.6042	-0.099	0.1027	0.1227	0.3008	-0.2616	0.0691	0.1165	0.4791	-0.099	0.1683	0.06	0.3008	-0.0418	0.3057
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	1827.8	1181.9	31.68	27.9424	0.5099	10.6756	5.3494	0.886	0.633	224.7237	0.2509	1.443	0.1015	1.3415	0.0628	22.304	0.0877	0.2928	-0.198	0.4908	91.71	36.4916	0.8654	13.3622	10.0013	0.6494	0.2396	0.345	1.443	-0.1337	0.1546	0.1136	0.3783	-0.198	0.0302	0.1505	0.4759	-0.1337	0.2034	0.094	0.3783	-0.1805	0.3454
